,ChildID,ChildEthnicity,ChildLanguage,ChildRace,ChildFlags,ChildDateofBirth,Age (as of current day),Center,Best Interest,In Attendance,Other,Sick,Unexcused Absence,FD,PD,Total Attendance,Total Absence,Total Days,Attendance Rate
12,47174,Hispanic or Latino,00 -- English,['Caucasian'],['School Age'],11/14/2011,10,Linda Vista,6,219.0,23,37,1,286.0,0.0,219.0,67,286.0,0.7657342657342657
13,47175,Hispanic or Latino,00 -- English,['Caucasian'],['School Age'],06/11/2013,9,Linda Vista,7,210.0,21,33,11,282.0,0.0,210.0,72,282.0,0.7446808510638298
14,48837,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],12/09/2010,11,Linda Vista,0,1.0,0,0,0,69.0,0.0,1.0,0,1.0,1.0
15,50046,Hispanic or Latino,00 -- English,['Caucasian'],[nan],05/25/2012,10,Linda Vista,12,251.0,33,49,2,347.0,0.0,251.0,96,347.0,0.723342939481268
16,50049,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/28/2013,9,Linda Vista,19,253.0,33,41,1,347.0,0.0,253.0,94,347.0,0.729106628242075
17,50144,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'School Age', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",07/04/2015,7,FH,0,255.0,19,2,0,276.0,0.0,255.0,21,276.0,0.9239130434782609
18,51387,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],09/15/2015,7,Esther Hobbs,18,86.0,5,28,0,137.0,0.0,86.0,51,137.0,0.6277372262773723
19,51657,Hispanic or Latino,00 -- English,['Caucasian'],"['Emergency Care', 'School Age']",06/28/2012,10,Linda Vista,10,143.0,49,4,5,211.0,0.0,143.0,68,211.0,0.6777251184834123
20,51841,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'IEP', 'Admissions Agreement #16 (check box if Yes)']",01/12/2016,6,Eden Youth,0,0.0,0,0,0,0.0,104.0,0.0,0,0.0,
21,51842,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place']",01/12/2016,6,Eden Youth,0,0.0,0,0,0,0.0,104.0,0.0,0,0.0,
22,52180,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Limited English']",02/22/2016,6,Hubbard,0,82.0,0,6,0,0.0,88.0,82.0,6,88.0,0.9318181818181818
23,52225,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],10/27/2014,8,Linda Vista,0,0.0,0,0,0,104.0,0.0,0.0,0,0.0,
24,52489,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",02/28/2016,6,FH,5,57.0,2,2,0,146.0,0.0,57.0,9,66.0,0.8636363636363636
25,52630,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Shelter-In-Place'],04/21/2016,6,Eden Youth,25,56.0,3,0,9,147.0,0.0,56.0,37,93.0,0.6021505376344086
26,53143,Not Hispanic or Latino,00 -- English,['Asian'],['Shelter-In-Place'],09/18/2015,7,Colonial Acres,0,0.0,0,0,0,0.0,68.0,0.0,0,0.0,
27,53218,Hispanic or Latino,00 -- English,['Caucasian'],[nan],04/23/2016,6,Glen Berry,0,119.0,12,10,0,141.0,0.0,119.0,22,141.0,0.8439716312056738
28,53281,Hispanic or Latino,00 -- English,['Caucasian'],[nan],08/28/2013,9,Linda Vista,15,108.0,4,11,3,141.0,0.0,108.0,33,141.0,0.7659574468085106
29,53313,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],01/14/2012,10,Linda Vista,0,0.0,0,0,0,104.0,0.0,0.0,0,0.0,
30,53329,Hispanic or Latino,00 -- English,['Caucasian'],[nan],01/08/2010,12,Linda Vista,4,125.0,5,1,0,135.0,0.0,125.0,10,135.0,0.9259259259259259
31,53330,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'School Age', 'Admissions Agreement #15 (check box if Yes)']",05/04/2013,9,Linda Vista,11,319.0,7,10,0,347.0,0.0,319.0,28,347.0,0.9193083573487032
32,53504,Not Hispanic or Latino,00 -- English,['Asian'],"['Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",03/20/2016,6,Paul Miller,0,0.0,0,0,0,104.0,0.0,0.0,0,0.0,
33,53594,Hispanic or Latino,00 -- English,['Caucasian'],['Inactive:  Head Start CAPE'],11/12/2015,6,Eden Youth,4,123.0,14,7,0,148.0,0.0,123.0,25,148.0,0.831081081081081
34,53614,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",10/04/2015,7,Amador,7,114.0,4,21,0,146.0,0.0,114.0,32,146.0,0.7808219178082192
35,53623,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",11/28/2009,12,Linda Vista,1,45.0,0,1,0,104.0,0.0,45.0,2,47.0,0.9574468085106383
36,53624,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",04/20/2013,9,Linda Vista,11,256.0,14,6,3,347.0,0.0,256.0,34,290.0,0.8827586206896552
37,53625,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",04/26/2011,11,Linda Vista,11,254.0,14,8,3,347.0,0.0,254.0,36,290.0,0.8758620689655172
38,53741,Hispanic or Latino,00 -- English,['Asian'],"['Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",12/27/2015,6,Corvallis,0,0.0,0,0,0,0.0,87.0,0.0,0,0.0,
39,54371,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",05/14/2016,6,Washington Hospital,0,133.0,0,0,0,133.0,0.0,133.0,0,133.0,1.0
40,54373,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],04/01/2016,6,Paul Miller,6,76.0,74,4,2,162.0,0.0,76.0,86,162.0,0.4691358024691358
41,54393,Hispanic or Latino,00 -- English,['Caucasian'],['Infant/Toddler'],06/07/2016,6,Glen Berry,20,17.0,0,1,9,116.0,0.0,17.0,30,47.0,0.3617021276595745
42,54458,Hispanic or Latino,00 -- English,['Caucasian'],[nan],03/26/2016,6,Sharon Jones,4,18.0,0,0,0,126.0,0.0,18.0,4,22.0,0.8181818181818182
43,54491,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],12/08/2015,6,Castlemont,16,92.0,12,13,0,133.0,0.0,92.0,41,133.0,0.6917293233082706
44,54556,Hispanic or Latino,00 -- English,['Caucasian'],"['Emergency Care', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",03/11/2016,6,Paul Miller,1,135.0,1,0,0,137.0,0.0,135.0,2,137.0,0.9854014598540146
45,54612,Hispanic or Latino,00 -- English,['Caucasian'],['School Age'],08/30/2016,6,FH,0,339.0,30,0,0,369.0,0.0,339.0,30,369.0,0.9186991869918699
46,54677,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place']",06/09/2016,6,Holbrook,0,0.0,0,0,0,104.0,0.0,0.0,0,0.0,
47,54746,Not Hispanic or Latino,00 -- English,['Caucasian'],[nan],07/10/2016,6,Paul Miller,0,118.0,1,7,0,126.0,0.0,118.0,8,126.0,0.9365079365079365
48,54903,Not Hispanic or Latino,00 -- English,['Caucasian'],['Kidango Staff School Age'],11/21/2013,8,Colonial Acres,0,38.0,0,17,16,0.0,71.0,38.0,33,71.0,0.5352112676056338
49,54915,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",10/12/2016,6,FH,1,277.0,18,10,0,369.0,0.0,277.0,29,306.0,0.9052287581699346
50,54983,Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/07/2016,6,Coyote Hills,1,20.0,0,0,0,21.0,0.0,20.0,1,21.0,0.9523809523809523
51,54983,Hispanic or Latino,00 -- English,['Caucasian'],[nan],10/07/2016,6,Graham,4,291.0,24,8,0,327.0,0.0,291.0,36,327.0,0.8899082568807339
52,55129,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/21/2013,8,Linda Vista,13,283.0,31,20,0,347.0,0.0,283.0,64,347.0,0.8155619596541787
53,55170,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",09/23/2016,6,Coyote Hills,0,11.0,0,10,0,21.0,0.0,11.0,10,21.0,0.5238095238095238
54,55170,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",09/23/2016,6,Graham,23,89.0,52,99,2,265.0,0.0,89.0,176,265.0,0.33584905660377357
55,55170,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",09/23/2016,6,Washington Hospital,0,16.0,8,18,0,42.0,0.0,16.0,26,42.0,0.38095238095238093
56,55174,Not Hispanic or Latino,00 -- English,['Black or African American'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Emergency Care', 'Admissions Agreement #14 (check box if Yes)']",01/07/2016,6,Amador,12,121.0,2,11,0,146.0,0.0,121.0,25,146.0,0.8287671232876712
57,55313,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)']",03/01/2016,6,Washington Hospital,0,39.0,0,0,0,106.0,0.0,39.0,0,39.0,1.0
58,55324,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",12/21/2016,5,Washington Hospital,0,33.0,3,27,0,63.0,0.0,33.0,30,63.0,0.5238095238095238
59,55343,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],06/20/2016,6,Esther Hobbs,1,80.0,0,12,10,103.0,0.0,80.0,23,103.0,0.7766990291262136
60,55368,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",06/24/2016,6,FH,2,133.0,4,4,0,143.0,0.0,133.0,10,143.0,0.9300699300699301
61,55434,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],06/30/2016,6,FH,1,173.0,28,9,0,211.0,0.0,173.0,38,211.0,0.8199052132701422
62,55529,Not Hispanic or Latino,00 -- English,['Native Hawaiian or Other Pacific Islander'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",05/04/2016,6,Eden Youth,5,96.0,0,3,0,0.0,104.0,96.0,8,104.0,0.9230769230769231
63,55532,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'IEP', 'Admissions Agreement #16 (check box if Yes)']",04/18/2016,6,Castlemont,16,94.0,9,6,0,125.0,0.0,94.0,31,125.0,0.752
64,55570,Not Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],08/24/2016,6,Amador,0,117.0,0,1,0,135.0,0.0,117.0,1,118.0,0.9915254237288136
65,55644,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Emergency Care'],01/04/2016,6,Arbuckle,2,112.0,15,6,0,135.0,0.0,112.0,23,135.0,0.8296296296296296
66,55737,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",09/10/2015,7,Goss,0,0.0,0,0,0,0.0,104.0,0.0,0,0.0,
67,55748,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],05/13/2016,6,FH,9,333.0,27,0,0,369.0,0.0,333.0,36,369.0,0.9024390243902439
68,55770,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Limited English', 'Admissions Agreement #14 (check box if Yes)']",07/19/2016,6,Hubbard,0,74.0,6,8,0,0.0,88.0,74.0,14,88.0,0.8409090909090909
69,55810,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place']",02/08/2016,6,Graham,6,34.0,7,3,0,0.0,104.0,34.0,16,50.0,0.68
70,55906,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Limited English', 'Shelter-In-Place']",06/18/2016,6,Del Rey,0,21.0,0,0,0,0.0,102.0,21.0,0,21.0,1.0
71,56012,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Limited English', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",08/30/2016,6,Bay,0,0.0,0,0,0,0.0,87.0,0.0,0,0.0,
72,56083,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)']",05/04/2016,6,Corvallis,2,52.0,0,1,0,0.0,87.0,52.0,3,55.0,0.9454545454545454
73,56085,Not Hispanic or Latino,03 -- Cantonese,['Asian'],"['Shelter-In-Place', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",08/22/2016,6,Searles,12,87.0,0,5,0,0.0,104.0,87.0,17,104.0,0.8365384615384616
74,56113,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",11/17/2016,5,Sharon Jones,10,72.0,0,22,0,0.0,104.0,72.0,32,104.0,0.6923076923076923
75,56153,Not Hispanic or Latino,00 -- English,"['Black or African American', 'Caucasian']",['Shelter-In-Place'],10/15/2015,7,Sharon Jones,0,0.0,0,0,0,104.0,0.0,0.0,0,0.0,
76,56185,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],10/29/2015,7,Linda Vista,1,102.0,0,1,0,0.0,104.0,102.0,2,104.0,0.9807692307692307
77,56290,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",04/22/2016,6,Russo,9,73.0,10,12,0,0.0,104.0,73.0,31,104.0,0.7019230769230769
78,56402,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],11/04/2015,7,Dayton,9,90.0,2,1,0,0.0,102.0,90.0,12,102.0,0.8823529411764706
79,56479,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)']",12/05/2015,6,Schilling,0,0.0,0,0,0,0.0,104.0,0.0,0,0.0,
80,56506,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",06/08/2016,6,Kitayama,6,73.0,0,25,0,0.0,104.0,73.0,31,104.0,0.7019230769230769
81,56639,Not Hispanic or Latino,00 -- English,['Black or African American'],['Shelter-In-Place'],12/07/2015,6,Castlemont,15,0.0,9,0,2,130.0,0.0,0.0,26,26.0,0.0
82,56644,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",09/26/2015,7,Washington Hospital,5,125.0,14,5,0,149.0,0.0,125.0,24,149.0,0.8389261744966443
83,56645,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],08/30/2016,6,Eden Youth,7,115.0,6,20,0,148.0,0.0,115.0,33,148.0,0.777027027027027
84,56774,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'School Age', 'Admissions Agreement #15 (check box if Yes)']",07/22/2013,9,Linda Vista,4,51.0,17,16,8,96.0,0.0,51.0,45,96.0,0.53125
85,56863,Hispanic or Latino,00 -- English,['Caucasian'],"['Foster Child', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",10/25/2016,6,Corvallis,13,43.0,1,30,0,0.0,87.0,43.0,44,87.0,0.4942528735632184
86,56909,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Inactive:  Head Start Santa Clara County', 'Emergency Care', 'Infant/Toddler', 'Shelter-In-Place']",06/08/2016,6,Unidos,0,0.0,0,0,0,3.0,0.0,0.0,0,0.0,
87,56913,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",06/07/2016,6,Valley Medical Center,3,110.0,4,30,0,147.0,0.0,110.0,37,147.0,0.7482993197278912
88,56925,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Emergency Care', 'Admissions Agreement #15 (check box if Yes)']",09/21/2013,9,Linda Vista,11,320.0,12,4,0,347.0,0.0,320.0,27,347.0,0.9221902017291066
89,56926,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Emergency Care']",11/05/2015,7,Linda Vista,10,320.0,9,8,0,347.0,0.0,320.0,27,347.0,0.9221902017291066
90,56930,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Inactive:  Head Start Santa Clara County', 'Shelter-In-Place', 'Admissions Agreement #14 (check box if Yes)', 'Limited English', 'Admissions Agreement #15 (check box if Yes)']",02/18/2016,6,Cureton,0,0.0,0,0,0,0.0,88.0,0.0,0,0.0,
91,56963,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Inactive:  Head Start Santa Clara County', 'Limited English', 'Admissions Agreement #15 (check box if Yes)']",02/08/2016,6,Chynoweth,1,126.0,3,7,0,137.0,0.0,126.0,11,137.0,0.9197080291970803
92,57002,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],11/15/2016,5,Glen Berry,3,115.0,12,7,6,143.0,0.0,115.0,28,143.0,0.8041958041958042
93,57053,Not Hispanic or Latino,00 -- English,['Black or African American'],[nan],11/29/2015,6,Castlemont,9,88.0,1,8,4,110.0,0.0,88.0,22,110.0,0.8
94,57054,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",02/02/2016,6,Valley Medical Center,0,95.0,0,0,0,95.0,0.0,95.0,0,95.0,1.0
95,57075,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",05/30/2017,5,Corvallis,21,123.0,18,85,0,0.0,247.0,123.0,124,247.0,0.4979757085020243
96,57097,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Shelter-In-Place', 'Admissions Agreement #16 (check box if Yes)']",08/26/2016,6,Carlson,0,34.0,0,1,0,0.0,104.0,34.0,1,35.0,0.9714285714285714
97,57196,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],07/26/2010,12,Linda Vista,0,0.0,0,0,0,69.0,0.0,0.0,0,0.0,
98,57197,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],07/18/2013,9,Linda Vista,0,0.0,0,0,0,69.0,0.0,0.0,0,0.0,
99,57232,Not Hispanic or Latino,00 -- English,['Asian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",06/06/2016,6,Washington Hospital,11,125.0,0,13,0,149.0,0.0,125.0,24,149.0,0.8389261744966443
100,57233,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",06/10/2017,5,Washington Hospital,17,274.0,5,35,8,339.0,0.0,274.0,65,339.0,0.8082595870206489
101,57237,Not Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #14 (check box if Yes)', 'Emergency Care', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #15 (check box if Yes)']",09/30/2015,7,Graham,0,139.0,2,3,4,148.0,0.0,139.0,9,148.0,0.9391891891891891
102,57238,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],02/21/2017,5,Baldwin Park,7,59.0,21,2,0,0.0,193.0,59.0,30,89.0,0.6629213483146067
103,57317,Hispanic or Latino,00 -- English,['Caucasian'],[nan],06/19/2017,5,Decoto,3,316.0,17,7,0,343.0,0.0,316.0,27,343.0,0.9212827988338192
104,57318,Hispanic or Latino,00 -- English,['Caucasian'],['Admissions Agreement #14 (check box if Yes)'],10/16/2015,7,The Plaza,10,127.0,9,1,0,147.0,0.0,127.0,20,147.0,0.8639455782312925
105,57332,Hispanic or Latino,01 -- Spanish,['Caucasian'],['Limited English'],11/03/2015,7,Decoto,11,108.0,4,12,8,143.0,0.0,108.0,35,143.0,0.7552447552447552
106,57338,Hispanic or Latino,00 -- English,['Caucasian'],['Shelter-In-Place'],12/18/2013,8,Linda Vista,0,0.0,0,0,0,91.0,0.0,0.0,0,0.0,
107,57367,Hispanic or Latino,01 -- Spanish,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Kidango Staff School Age', 'Admissions Agreement #16 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)']",11/07/2013,9,Meyer,1,48.0,55,0,0,0.0,104.0,48.0,56,104.0,0.46153846153846156
108,57388,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],02/20/2016,6,FH,0,0.0,0,0,0,60.0,0.0,0.0,0,0.0,
109,57399,Hispanic or Latino,00 -- English,['Caucasian'],[nan],12/10/2016,5,FH,0,354.0,15,0,0,369.0,0.0,354.0,15,369.0,0.959349593495935
110,57438,Not Hispanic or Latino,00 -- English,"['Asian', 'Native Hawaiian or Other Pacific Islander', 'Caucasian']","['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)', 'Shelter-In-Place']",02/16/2016,6,Schilling,0,0.0,0,0,0,104.0,0.0,0.0,0,0.0,
111,57508,Hispanic or Latino,01 -- Spanish,['Caucasian'],[nan],10/07/2015,7,FH,15,130.0,4,3,0,152.0,0.0,130.0,22,152.0,0.8552631578947368
112,57519,Hispanic or Latino,00 -- English,['Caucasian'],"['Admissions Agreement #15 (check box if Yes)', 'Admissions Agreement #14 (check box if Yes)', 'Admissions Agreement #16 (check box if Yes)']",06/23/2016,6,FH,0,323.0,44,2,0,369.0,0.0,323.0,46,369.0,0.8753387533875339
